# ------------------ Peptide bond ---------------
PCA PO PC IN 100 TRANS
PCA PO PC KN 100 TRANS
PCA PO PC LN 100 TRANS
PCA PO PC MN 100 TRANS
PCA PO PC NN 100 TRANS
PCA PO PC PN 100 TRANS
PCA PO PC QN 100 TRANS
PCA PO PC RN 100 TRANS
PCA PO PC SN 100 TRANS
PCA PO PC TN 100 TRANS
PCA PO PC VN 100 TRANS
PCA PO PC WN 100 TRANS
PCA PO PC YN 100 TRANS
QCA QO QC AN 100 TRANS
QCA QO QC CN 100 TRANS
QCA QO QC DN 100 TRANS
QCA QO QC EN 100 TRANS
QCA QO QC FN 100 TRANS
QCA QO QC GN 100 TRANS
QCA QO QC HN 100 TRANS
QCA QO QC IN 100 TRANS
QCA QO QC KN 100 TRANS
QCA QO QC LN 100 TRANS
QCA QO QC MN 100 TRANS
QCA QO QC NN 100 TRANS
QCA QO QC PN 100 TRANS
QCA QO QC QN 100 TRANS
QCA QO QC RN 100 TRANS
QCA QO QC SN 100 TRANS
QCA QO QC TN 100 TRANS
QCA QO QC VN 100 TRANS
QCA QO QC WN 100 TRANS
QCA QO QC YN 100 TRANS
RCA RO RC AN 100 TRANS
RCA RO RC CN 100 TRANS
RCA RO RC DN 100 TRANS
RCA RO RC EN 100 TRANS
RCA RO RC FN 100 TRANS
RCA RO RC GN 100 TRANS
RCA RO RC HN 100 TRANS
RCA RO RC IN 100 TRANS
RCA RO RC KN 100 TRANS
RCA RO RC LN 100 TRANS
RCA RO RC MN 100 TRANS
RCA RO RC NN 100 TRANS
RCA RO RC PN 100 TRANS
RCA RO RC QN 100 TRANS
RCA RO RC RN 100 TRANS
RCA RO RC SN 100 TRANS
RCA RO RC TN 100 TRANS
RCA RO RC VN 100 TRANS
RCA RO RC WN 100 TRANS
RCA RO RC YN 100 TRANS
SCA SO SC AN 100 TRANS
SCA SO SC CN 100 TRANS
SCA SO SC DN 100 TRANS
SCA SO SC EN 100 TRANS
SCA SO SC FN 100 TRANS
SCA SO SC GN 100 TRANS
SCA SO SC HN 100 TRANS
SCA SO SC IN 100 TRANS
SCA SO SC KN 100 TRANS
SCA SO SC LN 100 TRANS
SCA SO SC MN 100 TRANS
SCA SO SC NN 100 TRANS
SCA SO SC PN 100 TRANS
SCA SO SC QN 100 TRANS
SCA SO SC RN 100 TRANS
SCA SO SC SN 100 TRANS
SCA SO SC TN 100 TRANS
SCA SO SC VN 100 TRANS
SCA SO SC WN 100 TRANS
SCA SO SC YN 100 TRANS
TCA TO TC AN 100 TRANS
TCA TO TC CN 100 TRANS
TCA TO TC DN 100 TRANS
TCA TO TC EN 100 TRANS
TCA TO TC FN 100 TRANS
TCA TO TC GN 100 TRANS
TCA TO TC HN 100 TRANS
TCA TO TC IN 100 TRANS
TCA TO TC KN 100 TRANS
TCA TO TC LN 100 TRANS
TCA TO TC MN 100 TRANS
TCA TO TC NN 100 TRANS
TCA TO TC PN 100 TRANS
TCA TO TC QN 100 TRANS
TCA TO TC RN 100 TRANS
TCA TO TC SN 100 TRANS
TCA TO TC TN 100 TRANS
TCA TO TC VN 100 TRANS
