 KCG  0.000000000000000 0.018919442479118 -0.075677769916473 -0.302711079665892 1.210844318663570 4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 8.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 KCD  0.000000000000000 0.008461794276676 -0.033847177106704 -0.135388708426815 0.541554833707261 4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 8.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 KCE  0.000000000000000 0.003440994827880 -0.013763979311518 -0.055055917246072 0.220223668984289 4.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 8.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 KNZ  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 LH   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 LN   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 LCA  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 LC   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 LO   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 LCB  0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 LCG  0.000000000000000 0.004413430860232 -0.017653723440929 -0.427725489453201 3.163480561646634 4.000000000000000 -0.002258954555455 0.035307446881858 -0.357110595689485 1.452578603833830 8.000000000000000 0.002447518782611 0.008199992216396 -0.183080839296472 0.444482279636481 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 28.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 LCD1  0.000000000000000 0.005732499095986 -0.022929996383945 -0.244377624755701 2.278687345137876 4.000000000000000 -0.007913943753287 0.045859992767890 -0.152657639219921 1.301176846115072 8.000000000000000 0.008913069212913 -0.049107332271555 -0.165646997234579 0.917813773311258 12.000000000000000 -0.006919117772499 0.057849498283396 -0.130678333187216 0.039944897654466 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 28.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 32.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 LCD2  0.000000000000000 0.006416929998846 -0.025667719995383 -0.244953911804391 2.082709264186101 4.000000000000000 -0.009158797569357 0.051335439990766 -0.142283031822860 1.102893616968536 8.000000000000000 0.013328809207460 -0.058570130841522 -0.171221795225886 0.768965485090479 12.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 16.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 20.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 24.000000000000000 -0.031250000000000 0.187500000000000 0.000000000000000 0.000000000000000 28.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 1.000000000000000 10000.000000000000000
 MH   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
 MN   0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 0.000000000000000 10000.000000000000000
